# relic_survival_map.py, alphaD=0.5, direct detection only (best2026)
# every row has Omega h^2 = 0.1204 by construction; dd_covered=0 means no experiment reaches that mchi
# the _cenuns columns fold in the PandaX-4T S2 CEvNS recast; the allowed set is alphaD independent
R,MAp,eps,eps_ddlimit,ratio,dd_covered,allowed,eps_ddlimit_cenuns,ratio_cenuns,dd_covered_cenuns,allowed_cenuns
5.8730769231e-01,1.2934021943e-01,1.2731072713e-04,1.4256818325e-05,8.9298133866e+00,1,0,1.4256818325e-05,8.9298133866e+00,1,0
5.8730769231e-01,1.3727386545e-01,1.3548479076e-04,1.5203685167e-05,8.9113125713e+00,1,0,1.5203685167e-05,8.9113125713e+00,1,0
5.8730769231e-01,1.4569415623e-01,1.4418367518e-04,1.6226070620e-05,8.8859267630e+00,1,0,1.6226070620e-05,8.8859267630e+00,1,0
5.8730769231e-01,1.5463094224e-01,1.5344107683e-04,1.7512266296e-05,8.7619200300e+00,1,0,1.7512266296e-05,8.7619200300e+00,1,0
5.8730769231e-01,1.6411590496e-01,1.6329285566e-04,1.9110833244e-05,8.5445178437e+00,1,0,1.9110833244e-05,8.5445178437e+00,1,0
5.8730769231e-01,1.7418266921e-01,1.6477908205e-04,2.0911827497e-05,7.8797074085e+00,1,0,2.0911827497e-05,7.8797074085e+00,1,0
5.8730769231e-01,1.8486692231e-01,1.5281365665e-04,2.3090821883e-05,6.6179392583e+00,1,0,2.3090821883e-05,6.6179392583e+00,1,0
5.8730769231e-01,1.9620654064e-01,1.5453962409e-04,2.5497287038e-05,6.0610222515e+00,1,0,2.5497287038e-05,6.0610222515e+00,1,0
5.8730769231e-01,2.0824172388e-01,1.5953320479e-04,2.8179134342e-05,5.6613948055e+00,1,0,2.8179134342e-05,5.6613948055e+00,1,0
5.8730769231e-01,2.2101513753e-01,1.6654081900e-04,3.1376038073e-05,5.3078982954e+00,1,0,3.1376038073e-05,5.3078982954e+00,1,0
5.8730769231e-01,2.3457206418e-01,1.7484061010e-04,3.4936112110e-05,5.0045812067e+00,1,0,3.4936112110e-05,5.0045812067e+00,1,0
5.8730769231e-01,2.4896056400e-01,1.8355403272e-04,3.8900636762e-05,4.7185354276e+00,1,0,3.8900636762e-05,4.7185354276e+00,1,0
5.8730769231e-01,2.6423164516e-01,1.9270170075e-04,4.3315585708e-05,4.4487843718e+00,1,0,4.3315585708e-05,4.4487843718e+00,1,0
5.8730769231e-01,2.8043944464e-01,2.0230525543e-04,4.3582095597e-05,4.6419350114e+00,1,0,4.3582095597e-05,4.6419350114e+00,1,0
5.8730769231e-01,2.9764142013e-01,2.1238741647e-04,4.3475113717e-05,4.8852641963e+00,1,0,4.3475113717e-05,4.8852641963e+00,1,0
5.8730769231e-01,3.1589855375e-01,2.2297203590e-04,4.3464421774e-05,5.1299896972e+00,1,0,4.3464421774e-05,5.1299896972e+00,1,0
5.8730769231e-01,3.3527556823e-01,2.3408415441e-04,4.3474965590e-05,5.3843436386e+00,1,0,4.3474965590e-05,5.3843436386e+00,1,0
5.8730769231e-01,3.5584115634e-01,2.4575006066e-04,4.3507614095e-05,5.6484379981e+00,1,0,4.3507614095e-05,5.6484379981e+00,1,0
5.8730769231e-01,3.7766822442e-01,2.5641723721e-04,4.3433232369e-05,5.9037106664e+00,1,0,4.3433232369e-05,5.9037106664e+00,1,0
5.8730769231e-01,4.0083415084e-01,2.6754743972e-04,4.3143559772e-05,6.2013297264e+00,1,0,4.3143559772e-05,6.2013297264e+00,1,0
5.8730769231e-01,4.2542106032e-01,2.7630457707e-04,4.2957876612e-05,6.4319887031e+00,1,0,4.2957876612e-05,6.4319887031e+00,1,0
5.8730769231e-01,4.5151611504e-01,2.8176745102e-04,4.2887452145e-05,6.5699274945e+00,1,0,4.2887452145e-05,6.5699274945e+00,1,0
5.8730769231e-01,4.7921182366e-01,2.8437973922e-04,4.2929233522e-05,6.6243842690e+00,1,0,4.2929233522e-05,6.6243842690e+00,1,0
5.8730769231e-01,5.0860636927e-01,2.7724343065e-04,4.3038212655e-05,6.4417970345e+00,1,0,4.3038212655e-05,6.4417970345e+00,1,0
5.8730769231e-01,5.3980395744e-01,2.5999780359e-04,4.3339348721e-05,5.9991165363e+00,1,0,4.3339348721e-05,5.9991165363e+00,1,0
5.8730769231e-01,5.7291518563e-01,2.3176333750e-04,4.3671081112e-05,5.3070208385e+00,1,0,4.3671081112e-05,5.3070208385e+00,1,0
5.8730769231e-01,6.0805743530e-01,2.0468364900e-04,4.3895561175e-05,4.6629691823e+00,1,0,4.3895561175e-05,4.6629691823e+00,1,0
5.8730769231e-01,6.4535528801e-01,1.9362552656e-04,4.4152427869e-05,4.3853879820e+00,1,0,4.4152427869e-05,4.3853879820e+00,1,0
5.8730769231e-01,6.8494096706e-01,2.8702060691e-04,4.4707168969e-05,6.4200130209e+00,1,0,4.4707168969e-05,6.4200130209e+00,1,0
5.8730769231e-01,7.2695480624e-01,3.6938019807e-04,4.5325778158e-05,8.1494507780e+00,1,0,4.5325778158e-05,8.1494507780e+00,1,0
5.8730769231e-01,7.7154574735e-01,4.3328574507e-04,4.5545782782e-05,9.5131913122e+00,1,0,4.5545782782e-05,9.5131913122e+00,1,0
5.8730769231e-01,8.1887186816e-01,3.8770138149e-04,4.4949634554e-05,8.6252399010e+00,1,0,4.4949634554e-05,8.6252399010e+00,1,0
5.8730769231e-01,8.6910094284e-01,4.5107555370e-04,4.5456368817e-05,9.9232641199e+00,1,0,4.5456368817e-05,9.9232641199e+00,1,0
5.8730769231e-01,9.2241103671e-01,5.6300572850e-04,4.6892891195e-05,1.2006206360e+01,1,0,4.6892891195e-05,1.2006206360e+01,1,0
5.8730769231e-01,9.7899113751e-01,5.9159254735e-04,2.9279971577e-05,2.0204683116e+01,1,0,2.9279971577e-05,2.0204683116e+01,1,0
5.8730769231e-01,1.0390418254e+00,6.1257896259e-04,2.7579882078e-05,2.2211079832e+01,1,0,2.7579882078e-05,2.2211079832e+01,1,0
5.8730769231e-01,1.1027759839e+00,6.2389853722e-04,2.7001555106e-05,2.3106022404e+01,1,0,2.7001555106e-05,2.3106022404e+01,1,0
5.8730769231e-01,1.1704195547e+00,6.2560108582e-04,2.6502039797e-05,2.3605771126e+01,1,0,2.6502039797e-05,2.3605771126e+01,1,0
5.8730769231e-01,1.2422123388e+00,6.2730828048e-04,2.6462475816e-05,2.3705577847e+01,1,0,2.6462475816e-05,2.3705577847e+01,1,0
5.8730769231e-01,1.3184088462e+00,6.4776178019e-04,2.6761912834e-05,2.4204614379e+01,1,0,2.6761912834e-05,2.4204614379e+01,1,0
5.8730769231e-01,1.3992791984e+00,6.7946801792e-04,2.6560317550e-05,2.5582074335e+01,1,0,2.6560317550e-05,2.5582074335e+01,1,0
5.8730769231e-01,1.4851100861e+00,7.4275269078e-04,2.6655869137e-05,2.7864508449e+01,1,0,2.6655869137e-05,2.7864508449e+01,1,0
5.8730769231e-01,1.5762057853e+00,7.9904344355e-04,2.6775442098e-05,2.9842399637e+01,1,0,2.6775442098e-05,2.9842399637e+01,1,0
5.8730769231e-01,1.6728892362e+00,8.3167471439e-04,2.6933926062e-05,3.0878332125e+01,1,0,2.6933926062e-05,3.0878332125e+01,1,0
5.8730769231e-01,1.7755031880e+00,8.7366806845e-04,2.7093212901e-05,3.2246750197e+01,1,0,2.7093212901e-05,3.2246750197e+01,1,0
5.8730769231e-01,1.8844114137e+00,9.3190581478e-04,2.7305807560e-05,3.4128483940e+01,1,0,2.7305807560e-05,3.4128483940e+01,1,0
5.8730769231e-01,2.0000000000e+00,9.7730219669e-04,2.7581271348e-05,3.5433544174e+01,1,0,2.7581271348e-05,3.5433544174e+01,1,0
5.8984615385e-01,1.0000000000e-02,9.1637836167e-06,3.0348659939e-06,3.0195018940e+00,1,0,3.0348659939e-06,3.0195018940e+00,1,0
5.8984615385e-01,1.0613393580e-02,9.7287667875e-06,3.2250071424e-06,3.0166651911e+00,1,0,3.2250071424e-06,3.0166651911e+00,1,0
5.8984615385e-01,1.1264412328e-02,1.0328583385e-05,3.4279706814e-06,3.0130314244e+00,1,0,3.4279706814e-06,3.0130314244e+00,1,0
5.8984615385e-01,1.1955364149e-02,1.0965381026e-05,3.6584997574e-06,2.9972343182e+00,1,0,3.6584997574e-06,2.9972343182e+00,1,0
5.8984615385e-01,1.2688698510e-02,1.1641439737e-05,3.9394659167e-06,2.9550807098e+00,1,0,3.9394659167e-06,2.9550807098e+00,1,0
5.8984615385e-01,1.3467015131e-02,1.2359180117e-05,4.2833091808e-06,2.8854279707e+00,1,0,4.2833091808e-06,2.8854279707e+00,1,0
5.8984615385e-01,1.4293073193e-02,1.3121172004e-05,4.6582734931e-06,2.8167457372e+00,1,0,4.6582734931e-06,2.8167457372e+00,1,0
5.8984615385e-01,1.5169801127e-02,1.3930143678e-05,5.0819497839e-06,2.7411021891e+00,1,0,5.0819497839e-06,2.7411021891e+00,1,0
5.8984615385e-01,1.6100306989e-02,1.4788991624e-05,5.6030833073e-06,2.6394381117e+00,1,0,5.6030833073e-06,2.6394381117e+00,1,0
5.8984615385e-01,1.7087889483e-02,1.5700790913e-05,6.1924606296e-06,2.5354688309e+00,1,0,6.1924606296e-06,2.5354688309e+00,1,0
5.8984615385e-01,1.8136049653e-02,1.6668806201e-05,6.8514498348e-06,2.4328874330e+00,1,0,6.8514498348e-06,2.4328874330e+00,1,0
5.8984615385e-01,1.9248503296e-02,1.7817772330e-05,7.5897933110e-06,2.3475965154e+00,1,0,7.5897933110e-06,2.3475965154e+00,1,0
5.8984615385e-01,2.0429194130e-02,1.9045935682e-05,8.4140399385e-06,2.2635898832e+00,1,0,8.4140399385e-06,2.2635898832e+00,1,0
5.8984615385e-01,2.1682307783e-02,2.0156224506e-05,9.3708028786e-06,2.1509602504e+00,1,0,9.3708028786e-06,2.1509602504e+00,1,0
5.8984615385e-01,2.3012286622e-02,2.1331237967e-05,1.0461730826e-05,2.0389779016e+00,1,0,1.0461730826e-05,2.0389779016e+00,1,0
5.8984615385e-01,2.4423845509e-02,2.2801137917e-05,1.1678665408e-05,1.9523753032e+00,1,0,1.1678665408e-05,1.9523753032e+00,1,0
5.8984615385e-01,2.5921988513e-02,2.4372326215e-05,1.3091795141e-05,1.8616489146e+00,1,0,1.3091795141e-05,1.8616489146e+00,1,0
5.8984615385e-01,2.7512026646e-02,2.5794706864e-05,1.4719574693e-05,1.7524084359e+00,1,0,1.4719574693e-05,1.7524084359e+00,1,0
5.8984615385e-01,2.9199596698e-02,2.7300098329e-05,1.6551481993e-05,1.6494050709e+00,1,0,1.6551481993e-05,1.6494050709e+00,1,0
5.8984615385e-01,3.0990681213e-02,2.9215304868e-05,1.8619970174e-05,1.5690307017e+00,1,0,1.8619970174e-05,1.5690307017e+00,1,0
5.8984615385e-01,3.2891629703e-02,3.1264870486e-05,2.1035081541e-05,1.4863203846e+00,1,0,2.1035081541e-05,1.4863203846e+00,1,0
5.8984615385e-01,3.4909181152e-02,3.3094186860e-05,2.3884436936e-05,1.3855962755e+00,1,0,2.3884436936e-05,1.3855962755e+00,1,0
5.8984615385e-01,3.7050487912e-02,3.5228770031e-05,2.7197009840e-05,1.2953177661e+00,1,0,2.3760910584e-05,1.4826355205e+00,1,0
5.8984615385e-01,3.9323141054e-02,3.7501034339e-05,3.0855264648e-05,1.2153852760e+00,1,0,2.0609917000e-05,1.8195626086e+00,1,0
5.8984615385e-01,4.1735197281e-02,3.9919860252e-05,3.4902774910e-05,1.1437445978e+00,1,0,1.8310255186e-05,2.1801913653e+00,1,0
5.8984615385e-01,4.4295207488e-02,4.2494701031e-05,3.7057007747e-05,1.1467385959e+00,1,0,1.6117371817e-05,2.6365775707e+00,1,0
5.8984615385e-01,4.7012247078e-02,4.5235619671e-05,3.6907122648e-05,1.2256609680e+00,1,0,1.5002214675e-05,3.0152627896e+00,1,0
5.8984615385e-01,4.9895948132e-02,4.8153328236e-05,3.6837341916e-05,1.3071879167e+00,1,0,1.3933499716e-05,3.4559392268e+00,1,0
5.8984615385e-01,5.2956533557e-02,5.1259229719e-05,3.8210319607e-05,1.3415022498e+00,1,0,1.3358075656e-05,3.8373214107e+00,1,0
5.8984615385e-01,5.6204853327e-02,5.4565462609e-05,3.9752536180e-05,1.3726284623e+00,1,0,1.2976561337e-05,4.2049246478e+00,1,0
5.8984615385e-01,5.9652422947e-02,5.8084948332e-05,4.1198288344e-05,1.4098874169e+00,1,0,1.2912278853e-05,4.4984273493e+00,1,0
5.8984615385e-01,6.3311464273e-02,6.1831441747e-05,4.2696389113e-05,1.4481655951e+00,1,0,1.3033874432e-05,4.7439034392e+00,1,0
5.8984615385e-01,6.7194948846e-02,6.5819584907e-05,4.4487956271e-05,1.4794922137e+00,1,0,1.3372123869e-05,4.9221489087e+00,1,0
5.8984615385e-01,7.1316643869e-02,7.0064964278e-05,1.2727060568e-05,5.5051961059e+00,1,0,1.2727060568e-05,5.5051961059e+00,1,0
5.8984615385e-01,7.5691161018e-02,7.4584171660e-05,1.2208684502e-05,6.1091079592e+00,1,0,1.2208684502e-05,6.1091079592e+00,1,0
5.8984615385e-01,8.0334008241e-02,7.9394869027e-05,1.1663063921e-05,6.8073766521e+00,1,0,1.1663063921e-05,6.8073766521e+00,1,0
5.8984615385e-01,8.5261644732e-02,8.4515857555e-05,1.1575359120e-05,7.3013594374e+00,1,0,1.1575359120e-05,7.3013594374e+00,1,0
5.8984615385e-01,9.0491539282e-02,8.9967151098e-05,1.2023369052e-05,7.4826906426e+00,1,0,1.2023369052e-05,7.4826906426e+00,1,0
5.8984615385e-01,9.6042232206e-02,9.5770054412e-05,1.1853819533e-05,8.0792569978e+00,1,0,1.1853819533e-05,8.0792569978e+00,1,0
5.8984615385e-01,1.0193340107e-01,1.0194724641e-04,1.2084321031e-05,8.4363239072e+00,1,0,1.2084321031e-05,8.4363239072e+00,1,0
5.8984615385e-01,1.0818593045e-01,1.0852286881e-04,1.2539016595e-05,8.6548149920e+00,1,0,1.2539016595e-05,8.6548149920e+00,1,0
5.8984615385e-01,1.1482198597e-01,1.1552262047e-04,1.3030975075e-05,8.8652322491e+00,1,0,1.3030975075e-05,8.8652322491e+00,1,0
5.8984615385e-01,1.2186509287e-01,1.2297385783e-04,1.3591785416e-05,9.0476603381e+00,1,0,1.3591785416e-05,9.0476603381e+00,1,0
5.8984615385e-01,1.2934021943e-01,1.3090570182e-04,1.4191639332e-05,9.2241423812e+00,1,0,1.4191639332e-05,9.2241423812e+00,1,0
5.8984615385e-01,1.3727386545e-01,1.3934915170e-04,1.5144331288e-05,9.2014067211e+00,1,0,1.5144331288e-05,9.2014067211e+00,1,0
5.8984615385e-01,1.4569415623e-01,1.4833720617e-04,1.6162750606e-05,9.1777204131e+00,1,0,1.6162750606e-05,9.1777204131e+00,1,0
5.8984615385e-01,1.5463094224e-01,1.5790499235e-04,1.7472070946e-05,9.0375658866e+00,1,0,1.7472070946e-05,9.0375658866e+00,1,0
5.8984615385e-01,1.6411590496e-01,1.6639105919e-04,1.9066995149e-05,8.7266534598e+00,1,0,1.9066995149e-05,8.7266534598e+00,1,0
5.8984615385e-01,1.7418266921e-01,1.6700614391e-04,2.0881623663e-05,7.9977566212e+00,1,0,2.0881623663e-05,7.9977566212e+00,1,0
5.8984615385e-01,1.8486692231e-01,1.5544548758e-04,2.3057499208e-05,6.7416455782e+00,1,0,2.3057499208e-05,6.7416455782e+00,1,0
5.8984615385e-01,1.9620654064e-01,1.5761741927e-04,2.5460521094e-05,6.1906595976e+00,1,0,2.5460521094e-05,6.1906595976e+00,1,0
5.8984615385e-01,2.0824172388e-01,1.6288279362e-04,2.8155448122e-05,5.7851252415e+00,1,0,2.8155448122e-05,5.7851252415e+00,1,0
5.8984615385e-01,2.2101513753e-01,1.7013551527e-04,3.1349696984e-05,5.4270226392e+00,1,0,3.1349696984e-05,5.4270226392e+00,1,0
5.8984615385e-01,2.3457206418e-01,1.7771118061e-04,3.4906816156e-05,5.0910166030e+00,1,0,3.4906816156e-05,5.0910166030e+00,1,0
5.8984615385e-01,2.4896056400e-01,1.8763677159e-04,3.8868051926e-05,4.8275321835e+00,1,0,3.8868051926e-05,4.8275321835e+00,1,0
5.8984615385e-01,2.6423164516e-01,1.9685939118e-04,4.3279340089e-05,4.5485765442e+00,1,0,4.3279340089e-05,4.5485765442e+00,1,0
5.8984615385e-01,2.8043944464e-01,2.0653531591e-04,4.3196840515e-05,4.7812597738e+00,1,0,4.3196840515e-05,4.7812597738e+00,1,0
5.8984615385e-01,2.9764142013e-01,2.1668682638e-04,4.3100262551e-05,5.0275059491e+00,1,0,4.3100262551e-05,5.0275059491e+00,1,0
5.8984615385e-01,3.1589855375e-01,2.2733729832e-04,4.3091159702e-05,5.2757294046e+00,1,0,4.3091159702e-05,5.2757294046e+00,1,0
5.8984615385e-01,3.3527556823e-01,2.3851125641e-04,4.3103171140e-05,5.5334967267e+00,1,0,4.3103171140e-05,5.5334967267e+00,1,0
5.8984615385e-01,3.5584115634e-01,2.5023443076e-04,4.3137161586e-05,5.8009016253e+00,1,0,4.3137161586e-05,5.8009016253e+00,1,0
5.8984615385e-01,3.7766822442e-01,2.6253381613e-04,4.3038525084e-05,6.0999724228e+00,1,0,4.3038525084e-05,6.0999724228e+00,1,0
5.8984615385e-01,4.0083415084e-01,2.7198119049e-04,4.2753215959e-05,6.3616545419e+00,1,0,4.2753215959e-05,6.3616545419e+00,1,0
5.8984615385e-01,4.2542106032e-01,2.8176853203e-04,4.2583010719e-05,6.6169236808e+00,1,0,4.2583010719e-05,6.6169236808e+00,1,0
5.8984615385e-01,4.5151611504e-01,2.8715567942e-04,4.2519267768e-05,6.7535424408e+00,1,0,4.2519267768e-05,6.7535424408e+00,1,0
5.8984615385e-01,4.7921182366e-01,2.8941488888e-04,4.2564713557e-05,6.7994088224e+00,1,0,4.2564713557e-05,6.7994088224e+00,1,0
5.8984615385e-01,5.0860636927e-01,2.8138814426e-04,4.2689189138e-05,6.5915551442e+00,1,0,4.2689189138e-05,6.5915551442e+00,1,0
5.8984615385e-01,5.3980395744e-01,2.6289955640e-04,4.2989938059e-05,6.1153741614e+00,1,0,4.2989938059e-05,6.1153741614e+00,1,0
5.8984615385e-01,5.7291518563e-01,2.3366231674e-04,4.3311077173e-05,5.3949781902e+00,1,0,4.3311077173e-05,5.3949781902e+00,1,0
5.8984615385e-01,6.0805743530e-01,2.0767657052e-04,4.3535910843e-05,4.7702360303e+00,1,0,4.3535910843e-05,4.7702360303e+00,1,0
5.8984615385e-01,6.4535528801e-01,1.9779654379e-04,4.3792949955e-05,4.5166298226e+00,1,0,4.3792949955e-05,4.5166298226e+00,1,0
5.8984615385e-01,6.8494096706e-01,2.9857352883e-04,4.4366223362e-05,6.7297485837e+00,1,0,4.4366223362e-05,6.7297485837e+00,1,0
5.8984615385e-01,7.2695480624e-01,3.8173677680e-04,4.4982571132e-05,8.4863263080e+00,1,0,4.4982571132e-05,8.4863263080e+00,1,0
5.8984615385e-01,7.7154574735e-01,4.4344357843e-04,4.5110336135e-05,9.8301989394e+00,1,0,4.5110336135e-05,9.8301989394e+00,1,0
5.8984615385e-01,8.1887186816e-01,3.8265676917e-04,4.4522425193e-05,8.5946973355e+00,1,0,4.4522425193e-05,8.5946973355e+00,1,0
5.8984615385e-01,8.6910094284e-01,4.9770198197e-04,4.5166419456e-05,1.1019292385e+01,1,0,4.5166419456e-05,1.1019292385e+01,1,0
5.8984615385e-01,9.2241103671e-01,5.7464067271e-04,4.6596533855e-05,1.2332262192e+01,1,0,4.6596533855e-05,1.2332262192e+01,1,0
5.8984615385e-01,9.7899113751e-01,6.0501131838e-04,2.8778354276e-05,2.1023138174e+01,1,0,2.8778354276e-05,2.1023138174e+01,1,0
5.8984615385e-01,1.0390418254e+00,6.2477508506e-04,2.7294414864e-05,2.2890217217e+01,1,0,2.7294414864e-05,2.2890217217e+01,1,0
5.8984615385e-01,1.1027759839e+00,6.3588146470e-04,2.6732610313e-05,2.3786733029e+01,1,0,2.6732610313e-05,2.3786733029e+01,1,0
5.8984615385e-01,1.1704195547e+00,6.3693549303e-04,2.6239839425e-05,2.4273604831e+01,1,0,2.6239839425e-05,2.4273604831e+01,1,0
5.8984615385e-01,1.2422123388e+00,6.4311768440e-04,2.6266501240e-05,2.4484330004e+01,1,0,2.6266501240e-05,2.4484330004e+01,1,0
5.8984615385e-01,1.3184088462e+00,6.6079008956e-04,2.6516260973e-05,2.4920183514e+01,1,0,2.6516260973e-05,2.4920183514e+01,1,0
5.8984615385e-01,1.3992791984e+00,6.9637945692e-04,2.6338269463e-05,2.6439833411e+01,1,0,2.6338269463e-05,2.6439833411e+01,1,0
5.8984615385e-01,1.4851100861e+00,7.6085411637e-04,2.6434714559e-05,2.8782384416e+01,1,0,2.6434714559e-05,2.8782384416e+01,1,0
5.8984615385e-01,1.5762057853e+00,8.1629974689e-04,2.6554999086e-05,3.0739965167e+01,1,0,2.6554999086e-05,3.0739965167e+01,1,0
5.8984615385e-01,1.6728892362e+00,8.4948859973e-04,2.6715106381e-05,3.1798061651e+01,1,0,2.6715106381e-05,3.1798061651e+01,1,0
5.8984615385e-01,1.7755031880e+00,8.9307513574e-04,2.6872379458e-05,3.3233943318e+01,1,0,2.6872379458e-05,3.3233943318e+01,1,0
5.8984615385e-01,1.8844114137e+00,9.5333545356e-04,2.7088663426e-05,3.5193152153e+01,1,0,2.7088663426e-05,3.5193152153e+01,1,0
5.8984615385e-01,2.0000000000e+00,9.9910451372e-04,2.7366162696e-05,3.6508754436e+01,1,0,2.7366162696e-05,3.6508754436e+01,1,0
5.9238461538e-01,1.0000000000e-02,9.3585098354e-06,3.0215330228e-06,3.0972720685e+00,1,0,3.0215330228e-06,3.0972720685e+00,1,0
5.9238461538e-01,1.0613393580e-02,9.9357157037e-06,3.2115909617e-06,3.0937052141e+00,1,0,3.2115909617e-06,3.0937052141e+00,1,0
5.9238461538e-01,1.1264412328e-02,1.0548521964e-05,3.4136455900e-06,3.0901046068e+00,1,0,3.4136455900e-06,3.0901046068e+00,1,0
5.9238461538e-01,1.1955364149e-02,1.1199124344e-05,3.6452544187e-06,3.0722476563e+00,1,0,3.6452544187e-06,3.0722476563e+00,1,0
5.9238461538e-01,1.2688698510e-02,1.1889854002e-05,3.9293964650e-06,3.0258728300e+00,1,0,3.9293964650e-06,3.0258728300e+00,1,0
5.9238461538e-01,1.3467015131e-02,1.2623185870e-05,4.2724244043e-06,2.9545720826e+00,1,0,4.2724244043e-06,2.9545720826e+00,1,0
5.9238461538e-01,1.4293073193e-02,1.3401747531e-05,4.6473259199e-06,2.8837546068e+00,1,0,4.6473259199e-06,2.8837546068e+00,1,0
5.9238461538e-01,1.5169801127e-02,1.4228328627e-05,5.0704894351e-06,2.8061055662e+00,1,0,5.0704894351e-06,2.8061055662e+00,1,0
5.9238461538e-01,1.6100306989e-02,1.5105890859e-05,5.5953582404e-06,2.6997182683e+00,1,0,5.5953582404e-06,2.6997182683e+00,1,0
5.9238461538e-01,1.7087889483e-02,1.6037578596e-05,6.1839974201e-06,2.5933999494e+00,1,0,6.1839974201e-06,2.5933999494e+00,1,0
5.9238461538e-01,1.8136049653e-02,1.7026730143e-05,6.8431569447e-06,2.4881396526e+00,1,0,6.8431569447e-06,2.4881396526e+00,1,0
5.9238461538e-01,1.9248503296e-02,1.8204126674e-05,7.5806886621e-06,2.4013816534e+00,1,0,7.5806886621e-06,2.4013816534e+00,1,0
5.9238461538e-01,2.0429194130e-02,1.9462940046e-05,8.4070817655e-06,2.3150649166e+00,1,0,8.4070817655e-06,2.3150649166e+00,1,0
5.9238461538e-01,2.1682307783e-02,2.0593865492e-05,9.3638662913e-06,2.1992908540e+00,1,0,9.3638662913e-06,2.1992908540e+00,1,0
5.9238461538e-01,2.3012286622e-02,2.1790505181e-05,1.0455172630e-05,2.0841841595e+00,1,0,1.0455172630e-05,2.0841841595e+00,1,0
5.9238461538e-01,2.4423845509e-02,2.3296621978e-05,1.1671022249e-05,1.9961080941e+00,1,0,1.1671022249e-05,1.9961080941e+00,1,0
5.9238461538e-01,2.5921988513e-02,2.4906838601e-05,1.3089980871e-05,1.9027406415e+00,1,0,1.3089980871e-05,1.9027406415e+00,1,0
5.9238461538e-01,2.7512026646e-02,2.6356674531e-05,1.4717649137e-05,1.7908209583e+00,1,0,1.4717649137e-05,1.7908209583e+00,1,0
5.9238461538e-01,2.9199596698e-02,2.8048263219e-05,1.6549438324e-05,1.6948166258e+00,1,0,1.6549438324e-05,1.6948166258e+00,1,0
5.9238461538e-01,3.0990681213e-02,2.9848419181e-05,1.8622772086e-05,1.6027914127e+00,1,0,1.8622772086e-05,1.6027914127e+00,1,0
5.9238461538e-01,3.2891629703e-02,3.1764110335e-05,2.1040704814e-05,1.5096504901e+00,1,0,2.1040704814e-05,1.5096504901e+00,1,0
5.9238461538e-01,3.4909181152e-02,3.3802751806e-05,2.3899291776e-05,1.4143829919e+00,1,0,2.3899291776e-05,1.4143829919e+00,1,0
5.9238461538e-01,3.7050487912e-02,3.5972234626e-05,2.7220008422e-05,1.3215364988e+00,1,0,2.3454453273e-05,1.5337059537e+00,1,0
5.9238461538e-01,3.9323141054e-02,3.8280956279e-05,3.0862489065e-05,1.2403716433e+00,1,0,2.0356657241e-05,1.8805128870e+00,1,0
5.9238461538e-01,4.1735197281e-02,4.0737853204e-05,3.4917462416e-05,1.1666899707e+00,1,0,1.8093252509e-05,2.2515494759e+00,1,0
5.9238461538e-01,4.4295207488e-02,4.3352435389e-05,3.6731824968e-05,1.1802418046e+00,1,0,1.5926436618e-05,2.7220423770e+00,1,0
5.9238461538e-01,4.7012247078e-02,4.6134823175e-05,3.6574657009e-05,1.2613877189e+00,1,0,1.4754848469e-05,3.1267568265e+00,1,0
5.9238461538e-01,4.9895948132e-02,4.9095786438e-05,3.6528109566e-05,1.3440549490e+00,1,0,1.3776586345e-05,3.5637120263e+00,1,0
5.9238461538e-01,5.2956533557e-02,5.2246786269e-05,3.8017173675e-05,1.3742943312e+00,1,0,1.3200003210e-05,3.9580889062e+00,1,0
5.9238461538e-01,5.6204853327e-02,5.5600019339e-05,3.9514577221e-05,1.4070761539e+00,1,0,1.2843624681e-05,4.3289975160e+00,1,0
5.9238461538e-01,5.9652422947e-02,5.9168465110e-05,4.0951271589e-05,1.4448504971e+00,1,0,1.2802147691e-05,4.6217608591e+00,1,0
5.9238461538e-01,6.3311464273e-02,6.2965936076e-05,4.2440538482e-05,1.4836271718e+00,1,0,1.2946043569e-05,4.8637203899e+00,1,0
5.9238461538e-01,6.7194948846e-02,6.7007131223e-05,4.4246106794e-05,1.5144186930e+00,1,0,1.3283644810e-05,5.0443332522e+00,1,0
5.9238461538e-01,7.1316643869e-02,7.1307692930e-05,1.2584294545e-05,5.6664036810e+00,1,0,1.2584294545e-05,5.6664036810e+00,1,0
5.9238461538e-01,7.5691161018e-02,7.5884267513e-05,1.2064429875e-05,6.2899174103e+00,1,0,1.2064429875e-05,6.2899174103e+00,1,0
5.9238461538e-01,8.0334008241e-02,8.0754569660e-05,1.1525262992e-05,7.0067442031e+00,1,0,1.1525262992e-05,7.0067442031e+00,1,0
5.9238461538e-01,8.5261644732e-02,8.5937450998e-05,1.1477661936e-05,7.4873655868e+00,1,0,1.1477661936e-05,7.4873655868e+00,1,0
5.9238461538e-01,9.0491539282e-02,9.1452973066e-05,1.1949011396e-05,7.6536016274e+00,1,0,1.1949011396e-05,7.6536016274e+00,1,0
5.9238461538e-01,9.6042232206e-02,9.7322484964e-05,1.1768772448e-05,8.2695527843e+00,1,0,1.1768772448e-05,8.2695527843e+00,1,0
5.9238461538e-01,1.0193340107e-01,1.0356870599e-04,1.2001975974e-05,8.6293045594e+00,1,0,1.2001975974e-05,8.6293045594e+00,1,0
