# moller_scan.py, channels = all, omega_fun = omega_of_gg
# alphaD = 0.9, mchi_over_ma = 0.51, Omega_target = 0.265
# 300 of 300 masses solved in 537 ODE integrations, 138 s
MAp,eps
0.2398994556,3.195620818e-05
0.2460761348,3.248038597e-05
0.2524118446,3.306607369e-05
0.2589106796,3.370480511e-05
0.2655768398,3.439023314e-05
0.2724146333,3.511612684e-05
0.2794284791,3.585734239e-05
0.2866229101,3.661420318e-05
0.2940025757,3.729310225e-05
0.3015722452,3.808597892e-05
0.3093368106,3.889571268e-05
0.3173012898,3.972266194e-05
0.3254708301,4.056719269e-05
0.3338507112,4.137849241e-05
0.3424463486,4.223072098e-05
0.3512632974,4.313952222e-05
0.3603072558,4.406788078e-05
0.3695840686,4.492294917e-05
0.3790997309,4.587414535e-05
0.3888603926,4.671899443e-05
0.3988723615,4.768746126e-05
0.4091421081,4.858978233e-05
0.4196762693,4.955336587e-05
0.430481653,5.04742705e-05
0.4415652424,5.147446899e-05
0.4529342004,5.228717647e-05
0.4645958744,5.311271542e-05
0.476557801,5.399738334e-05
0.4888277106,5.489678665e-05
0.501413533,5.551116031e-05
0.514323402,5.602575953e-05
0.5275656606,5.635008931e-05
0.5411488671,5.675965622e-05
0.5550817997,5.693747343e-05
0.5693734628,5.672602439e-05
0.5840330926,5.598976905e-05
0.5990701631,5.514707416e-05
0.6144943924,5.372177436e-05
0.6303157485,5.199147393e-05
0.6465444563,4.97969237e-05
0.6631910038,4.710487289e-05
0.6802661491,4.445416272e-05
0.6977809273,4.197848799e-05
0.7157466577,4.000628834e-05
0.7341749508,3.853477587e-05
0.7530777162,3.645524098e-05
0.7724671701,4.705854618e-05
0.7923558434,5.52312397e-05
0.8127565893,6.228882607e-05
0.8336825922,6.950410928e-05
0.8551473758,7.627387964e-05
0.8771648122,8.247355972e-05
0.8997491304,8.752176601e-05
0.9229149258,8.980395554e-05
0.9466771698,8.406072336e-05
0.9710512192,6.47348591e-05
0.9960528259,5.442747468e-05
1.021698148,0.0001025292078
1.048003758,0.0001082632293
1.074986658,0.0001120252001
1.102664286,0.0001147669243
1.131054527,0.0001171808444
1.160175731,0.0001193586419
1.190046717,0.0001209506226
1.22068679,0.0001222759102
1.252115751,0.0001234055551
1.284353912,0.0001242618393
1.317422108,0.0001243288369
1.351341708,0.0001243958706
1.386134635,0.0001241321073
1.421823373,0.0001245799316
1.458430988,0.0001255309695
1.495981137,0.0001271794488
1.534498088,0.0001282975875
1.574006733,0.0001298497477
1.614532605,0.000132841527
1.656101894,0.0001380180991
1.698741466,0.000143396392
1.742478877,0.0001486711275
1.787342393,0.0001539457213
1.833361007,0.0001582633543
1.880564461,0.0001607302227
1.928983259,0.0001636199114
1.978648694,0.0001665615524
2.029592862,0.0001701265128
2.081848687,0.0001736484625
2.13544994,0.0001780082638
2.190431262,0.0001843148749
2.246828185,0.0001883901347
2.304677157,0.0001913147856
2.364015563,0.000196817988
2.424881753,0.0002000267851
2.487315061,0.000204547103
2.551355836,0.0002106695108
2.617045466,0.0002167496531
2.684426404,0.0002233726004
2.753542195,0.0002288855575
2.824437507,0.0002342277335
2.897158157,0.0002399613445
2.971751142,0.0002458353074
3.048264668,0.0002520085845
3.126748185,0.0002583368815
3.207252413,0.0002635803218
3.289829379,0.0002687557944
3.37453245,0.0002753507666
3.461416367,0.000273923455
3.550537279,0.000271311364
3.641952783,0.0002641484068
3.735721958,0.0002716572385
3.831905403,0.0002618369187
3.930565278,0.0002520832899
4.031765344,0.0002644602458
4.135571003,0.0002825073577
4.24204934,0.0002783704693
4.351269171,0.0002867704496
4.463301079,0.0002941889699
4.578217466,0.0002983349175
4.6960926,0.0003048089717
4.81700266,0.0003138606131
4.941025784,0.0003205832968
5.068242126,0.0003261737349
5.1987339,0.0003337995999
5.332585439,0.0003420059091
5.469883248,0.0003485563471
5.610716056,0.0003549941734
5.755174879,0.0003615509061
5.903353076,0.0003699971901
6.05534641,0.0003779062947
6.211253108,0.0003827538932
6.371173929,0.0003883360058
6.535212223,0.0003944215703
6.703474002,0.0003995505158
6.876068009,0.000403361971
7.053105785,0.000406894419
7.234701744,0.0004099852274
7.420973245,0.0004126364779
7.612040668,0.0004194639705
7.808027495,0.0004231562416
8.009060385,0.0004297391554
8.215269259,0.0004316856939
8.426787382,0.0004368649385
8.643751452,0.0004414354869
8.866301684,0.0004509049815
9.094581906,0.0004602699025
9.328739648,0.0004706036525
9.568926237,0.0004815205466
9.815296898,0.0004931690074
10.06801085,0.0005028789957
10.32723142,0.0005111793269
10.59312613,0.0005191873734
10.86586681,0.000531224475
11.14562973,0.0005456863735
11.4325957,0.0005576548293
11.72695017,0.0005595216977
12.02888336,0.0005523442106
12.33859041,0.0005493369069
12.65627148,0.0005586848038
12.98213186,0.0005871881465
13.31638215,0.0006187757664
13.65923837,0.0006500848968
14.0109221,0.0006716460674
14.3716606,0.0006930282601
14.74168702,0.0007150911657
15.12124049,0.0007388548946
15.51056631,0.0007634083339
15.90991608,0.0007881728386
16.31954788,0.0008124965796
16.73972646,0.0008310346137
17.17072335,0.0008474882026
17.6128171,0.0008642675548
18.06629341,0.0008813791201
18.53144536,0.0008980613222
19.00857355,0.0009150592748
19.49798633,0.0009331974319
20,0.0009510034237
