# moller_scan.py, channels = all, omega_fun = omega_of_gg
# alphaD = 0.5, mchi_over_ma = 0.53, Omega_target = 0.265
# 300 of 300 masses solved in 512 ODE integrations, 131 s
MAp,eps
0.1036815634,4.61740973e-05
0.1063510474,4.743770579e-05
0.1090892624,4.870740423e-05
0.1118979781,5.00110869e-05
0.1147790097,5.134966342e-05
0.1177342191,5.272406773e-05
0.1207655161,5.41352588e-05
0.1238748598,5.558422123e-05
0.1270642595,5.707196601e-05
0.1303357766,5.859953116e-05
0.1336915253,6.01679825e-05
0.1371336742,6.177841437e-05
0.140664448,6.343195042e-05
0.1442861285,6.512974434e-05
0.1480010561,6.687298072e-05
0.1518116319,6.866287587e-05
0.1557203183,7.050067862e-05
0.1597296415,7.238767126e-05
0.1638421925,7.432517038e-05
0.1680606291,7.631452782e-05
0.1723876777,7.835713159e-05
0.1768261345,8.045440687e-05
0.1813788681,8.240939079e-05
0.1860488207,8.413885505e-05
0.1908390103,8.494005918e-05
0.1957525326,8.334350526e-05
0.2007925632,7.898773038e-05
0.2059623592,7.771685954e-05
0.2112652617,7.768928542e-05
0.2167046977,7.817064663e-05
0.2222841826,7.901921516e-05
0.2280073223,8.012034373e-05
0.2338778153,8.141880575e-05
0.2398994556,8.28786094e-05
0.2460761348,8.447644482e-05
0.2524118446,8.619444077e-05
0.2589106796,8.801692921e-05
0.2655768398,8.987795221e-05
0.2724146333,9.183990868e-05
0.2794284791,9.364831414e-05
0.2866229101,9.549232864e-05
0.2940025757,9.757439999e-05
0.3015722452,9.970186787e-05
0.3093368106,0.0001018065226
0.3173012898,0.0001039556055
0.3254708301,0.0001060737048
0.3338507112,0.0001083475074
0.3424463486,0.0001106700513
0.3512632974,0.0001129519986
0.3603072558,0.0001152809983
0.3695840686,0.0001176580204
0.3790997309,0.0001198439897
0.3888603926,0.0001223225592
0.3988723615,0.0001246328147
0.4091421081,0.0001270671262
0.4196762693,0.0001295489844
0.430481653,0.0001317413214
0.4415652424,0.0001337895864
0.4529342004,0.0001359703141
0.4645958744,0.0001383308866
0.476557801,0.0001400848739
0.4888277106,0.0001414608944
0.501413533,0.0001423438106
0.514323402,0.0001432322374
0.5275656606,0.0001438740724
0.5411488671,0.0001435924336
0.5550817997,0.0001421328199
0.5693734628,0.0001399329477
0.5840330926,0.0001366668438
0.5990701631,0.0001324945555
0.6144943924,0.0001271231001
0.6303157485,0.000120612949
0.6465444563,0.0001139533629
0.6631910038,0.0001076614826
0.6802661491,0.0001024962717
0.6977809273,9.873953492e-05
0.7157466577,9.587496378e-05
0.7341749508,0.0001047029139
0.7530777162,0.000135515728
0.7724671701,0.0001536250934
0.7923558434,0.0001718704041
0.8127565893,0.0001892255513
0.8336825922,0.0002053023374
0.8551473758,0.0002182342446
0.8771648122,0.0002242482176
0.8997491304,0.0002133844527
0.9229149258,0.0001784282515
0.9466771698,0.0001404348898
0.9710512192,0.0002496817538
0.9960528259,0.0002719827289
1.021698148,0.0002818001389
1.048003758,0.0002896562659
1.074986658,0.0002956301214
1.102664286,0.0003014092104
1.131054527,0.0003058537884
1.160175731,0.0003091793742
1.190046717,0.0003120941774
1.22068679,0.0003142422926
1.252115751,0.000315375892
1.284353912,0.0003153043786
1.317422108,0.0003152328814
1.351341708,0.0003157001376
1.386134635,0.0003177851947
1.421823373,0.0003215951747
1.458430988,0.0003250146738
1.495981137,0.0003288527581
1.534498088,0.0003352703914
1.574006733,0.0003471380661
1.614532605,0.0003607934146
1.656101894,0.0003742245346
1.698741466,0.0003875256487
1.742478877,0.0003999184686
1.787342393,0.0004072742633
1.833361007,0.0004141075118
1.880564461,0.0004210554086
1.928983259,0.0004300495458
1.978648694,0.0004392358062
2.029592862,0.0004494927123
2.081848687,0.000464590861
2.13544994,0.0004761288909
2.190431262,0.0004851341453
2.246828185,0.0004957142928
2.304677157,0.0005070349092
2.364015563,0.0005182989252
2.424881753,0.0005292995442
2.487315061,0.000548842015
2.551355836,0.000563209326
2.617045466,0.0005794454624
2.684426404,0.0005922121248
2.753542195,0.0006066840098
2.824437507,0.0006215095442
2.897158157,0.00063761158
2.971751142,0.0006533302228
3.048264668,0.0006676992985
3.126748185,0.0006800804968
3.207252413,0.0006971687068
3.289829379,0.000699368808
3.37453245,0.0006905817969
3.461416367,0.0006819051876
3.550537279,0.0006848298474
3.641952783,0.0006731653735
3.735721958,0.0006503385936
3.831905403,0.0006679013886
3.930565278,0.0007060950493
4.031765344,0.0007149795382
4.135571003,0.0007207746568
4.24204934,0.0007481639237
4.351269171,0.0007583702339
4.463301079,0.0007715563222
4.578217466,0.0007932204648
4.6960926,0.000812279393
4.81700266,0.0008273497443
4.941025784,0.0008437486949
5.068242126,0.0008652131944
5.1987339,0.000883021284
5.332585439,0.0008992688658
5.469883248,0.000915815403
5.610716056,0.0009347847953
5.755174879,0.0009553001168
5.903353076,0.0009694154518
6.05534641,0.0009817023363
6.211253108,0.0009962544393
6.371173929,0.001009058456
6.535212223,0.001018934064
6.703474002,0.001026428613
6.876068009,0.001033978286
7.053105785,0.00103797493
7.234701744,0.001050687791
7.420973245,0.001063556356
7.612040668,0.001075386226
7.808027495,0.00108298403
8.009060385,0.001087569485
8.215269259,0.001096221084
8.426787382,0.001112175673
8.643751452,0.001138322871
8.866301684,0.001159398124
9.094581906,0.001189707352
9.328739648,0.001216815129
9.568926237,0.001246579376
9.815296898,0.00126676589
10.06801085,0.001289818595
10.32723142,0.001317149599
10.59312613,0.001353404153
10.86586681,0.001385339403
11.14562973,0.001399635344
11.4325957,0.001386728514
11.72695017,0.001379663559
12.02888336,0.001395292972
12.33859041,0.001455937972
12.65627148,0.0015345944
12.98213186,0.001613870425
13.31638215,0.001676389204
13.65923837,0.001731297461
14.0109221,0.001788004178
14.3716606,0.001848018403
14.74168702,0.001910047001
15.12124049,0.001974157584
15.51056631,0.002036288043
15.90991608,0.002089997544
16.31954788,0.002132533652
16.73972646,0.002175935465
17.17072335,0.002220220601
17.6128171,0.002263588756
18.06629341,0.002307804032
18.53144536,0.002354321487
19.00857355,0.002400320308
19.49798633,0.002447217856
20,0.002487340585
